src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
10.0.150.233,13.89.179.9,57434,443,6,2022-07-05 15:08:32,16976523.16093445,2929.9874614173987,4.12334135419911,2.415099936030907,1.7082414181682026,41,29,44312,5429,1494.0,54.0,1080.780487804878,551.7109313892522,507.0,60.0,187.20689655172413,197.66121823417177,1494,54,710.5857142857143,623.073705634463,388220.8426530613,820,580,20,35,246036.5675497746,5428123.950958252,0.0,779847.7704044911,16976523.16093445,5654379.12940979,0.0,424413.0790233612,1019054.0010626836,16703390.836715698,5655038.833618164,0.0,596549.6727398464,1247745.4414084782,0,0,0,0,1,0,0,0,0,0,0,0.7073170731707317,710.5857142857143,515,2053,3457910.0608825684,54616.92810058594,1756263.4944915771,1701646.5663909912,5428123.950958252,15471.935272216797,1833365.6787872314,2541933.1391186607,6643.5,5.0,24.0,4.0,21896.256576866544,0.0,1080.780487804878,187.20689655172413,0,41,29,44312,5429
10.0.150.233,185.199.108.133,57502,443,6,2022-07-05 15:08:48,1328579.1873931885,186542.13640534304,296.55740789758215,123.44013932792758,173.11726856965456,164,230,15382,232454,588.0,54.0,93.79268292682927,64.8618114194075,1494.0,60.0,1010.6695652173913,637.8125487434326,1494,54,629.0253807106599,665.9538400837681,443494.517122317,3280,4600,20,58,3380.6086193210904,599175.9300231934,0.0,30796.46419741706,1328579.1873931885,599175.9300231934,33.14018249511719,8150.792560694408,47473.1211754677,1268615.961074829,638835.1917266846,0.0,5539.807690283096,42674.08870507029,0,0,0,0,1,0,0,0,0,0,0,1.4024390243902438,629.0253807106599,64240,290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179.25,13.5,31368.428571428572,32.42857142857143,97191.19863629442,474958.7318991107,93.79268292682927,1010.6695652173913,0,164,230,15382,232454
10.0.150.233,51.104.15.252,57503,443,6,2022-07-05 15:08:48,649631.9770812988,11920.595465131899,21.550663289236386,10.775331644618193,10.775331644618193,7,7,1065,6679,571.0,54.0,152.14285714285714,179.2734771008716,1494.0,66.0,954.1428571428571,638.5059410332012,1494,54,553.1428571428571,617.0214000853335,380715.40816326527,140,140,20,2,49971.6905447153,209501.9817352295,0.0,81637.67077218891,649631.9770812988,241551.87606811523,323.0571746826172,108271.99618021648,107313.32061562131,387198.92501831055,192813.87329101562,0.0,64533.15416971842,90526.70313189799,0,0,0,0,1,0,0,0,0,0,0,1.0,553.1428571428571,64240,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6238.0,5.0,0.0,2987447.8593286136,152.14285714285714,954.1428571428571,0,7,7,1065,6679
10.0.150.233,20.205.243.166,57497,443,6,2022-07-05 15:08:47,2727041.006088257,48987.52886434467,50.9709973886258,16.134704209349174,34.83629317927662,44,95,5230,128361,1141.0,54.0,118.86363636363636,192.70026075713486,1490.0,60.0,1351.1684210526316,390.0667325533867,1490,54,961.0863309352518,666.5427658702928,444279.25873402,880,1900,20,8,19761.16671078447,926087.8562927246,0.0,99408.21481966524,2727041.006088257,958623.1708526611,37.19329833984375,63419.55828112225,177900.28500106672,2690878.15284729,926087.8562927246,0.0,28626.36332816266,126303.38030298943,0,0,0,0,1,0,0,0,0,0,0,2.159090909090909,961.0863309352518,64240,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58785.5,43.0,0.0,84923.76342995702,118.86363636363636,1351.1684210526316,0,44,95,5230,128361
10.0.150.233,35.168.224.68,57505,443,6,2022-07-05 15:08:48,1306448.221206665,6749.597769634908,14.543247632463514,6.888906773272191,7.654340859191323,9,10,1473,7345,456.0,54.0,163.66666666666666,135.58105406811907,1494.0,60.0,734.5,636.7221136414221,1494,54,464.10526315789474,550.7456089355346,303320.7257617729,180,200,20,4,72580.45673370361,268144.8459625244,0.0,109986.7357427696,1306448.221206665,296858.0722808838,93.93692016601562,163306.02765083313,125664.78253217626,1014642.0001983643,269209.8617553711,0.0,112738.00002204048,126274.11452836609,0,0,0,0,1,0,0,0,0,0,0,1.1111111111111112,464.10526315789474,64240,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5931.0,6.0,0.0,42092076.18274112,163.66666666666666,734.5,0,9,10,1473,7345
10.0.150.233,204.79.197.219,57506,443,6,2022-07-05 15:08:49,316606.0447692871,29411.946341029954,82.12098419961113,37.901992707512825,44.2189914920983,12,14,2069,7243,646.0,54.0,172.41666666666666,202.28505395988986,1494.0,60.0,517.3571428571429,614.1759411884301,1494,54,358.15384615384613,501.5675192148719,251569.9763313609,240,280,20,5,12664.241790771484,73902.13012695312,0.0,20802.350292247247,316606.0447692871,92821.83647155762,200.03318786621094,28782.367706298828,32265.33131378399,274222.13554382324,125546.93222045898,0.0,21094.01042644794,34884.52751276895,0,0,0,0,1,0,0,0,0,0,0,1.1666666666666667,358.15384615384613,64240,16380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2158.3333333333335,4.333333333333333,0.0,45139.62240316997,172.41666666666666,517.3571428571429,0,12,14,2069,7243
10.0.150.233,140.82.113.21,57508,443,6,2022-07-05 15:08:50,821972.8469848633,5992.898692541255,14.599022393523153,7.299511196761577,7.299511196761577,6,6,917,4009,571.0,54.0,152.83333333333334,188.37941914008428,1490.0,66.0,668.1666666666666,617.3954477390394,1490,54,410.5,524.1412818442498,274724.0833333333,120,120,20,2,74724.80427135121,276006.93702697754,26.941299438476562,121270.63567988317,821972.8469848633,276105.8807373047,359.0583801269531,164394.56939697266,133594.36847179817,545938.9686584473,274692.0585632324,481.1286926269531,109187.79373168945,132531.36999005394,0,0,0,0,1,0,0,0,0,0,0,1.0,410.5,64240,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.83333333333334,668.1666666666666,0,6,6,917,4009
10.0.150.233,140.82.113.21,57507,443,6,2022-07-05 15:08:49,1146421.194076538,7130.014729520329,20.062434399188593,10.467357077837526,9.595077321351067,12,11,3249,4925,1236.0,54.0,270.75,366.11931684447717,1490.0,60.0,447.72727272727275,533.3903722942498,1490,54,355.39130434782606,462.40550048729665,213818.8468809073,240,220,20,6,52110.054276206276,276561.02180480957,0.0,103394.45662234016,888311.1476898193,276716.947555542,56.98204040527344,80755.55888089267,120213.20704430228,872305.154800415,306419.13414001465,0.0,87230.5154800415,130099.49583306217,0,0,0,0,1,0,0,0,0,0,0,0.9166666666666666,355.39130434782606,64240,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2041.0,4.0,270.0,5.0,4286717.307961943,107997.52813274843,270.75,447.72727272727275,0,12,11,3249,4925
10.0.150.233,20.198.162.76,56630,443,6,2022-07-05 15:08:51,77458.85848999023,5602.9743848611515,38.73023768337201,25.820158455581343,12.910079227790671,2,1,209,225,155.0,54.0,104.5,50.5,225.0,225.0,225.0,0.0,225,54,144.66666666666666,70.19180072407951,4926.88888888889,40,20,20,1,38729.42924499512,42238.95072937012,35219.90776062012,3509.521484375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,144.66666666666666,516,7485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.5,225.0,0,2,1,209,225
10.0.160.79,239.255.255.250,55886,1900,17,2022-07-05 15:08:53,2969596.1475372314,146.14781890794418,0.6734922530320009,0.6734922530320009,0.0,2,0,434,0,217.0,217.0,217.0,0.0,0.0,0.0,0.0,0.0,217,217,217.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,217.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0,2,0,434,0
10.0.160.79,239.255.255.250,55887,1900,17,2022-07-05 15:08:53,3069827.079772949,212.06406194323796,0.9772537416739077,0.9772537416739077,0.0,3,0,651,0,217.0,217.0,217.0,0.0,0.0,0.0,0.0,0.0,217,217,217.0,0.0,0.0,24,0,8,3,1534913.5398864746,2042385.1013183594,1027441.9784545898,507471.56143188477,3069827.079772949,2042385.1013183594,1027441.9784545898,1534913.5398864746,507471.56143188477,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,217.0,0,0,0.0,0.0,0.0,0.0,1027441.9784545898,1014943.1228637695,1021192.5506591797,6249.427795410156,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0,3,0,651,0
10.0.150.233,52.113.155.60,50013,3478,17,2022-07-05 15:08:08,90010164.02244568,20611.12786704143,102.64396360500005,52.28298438414658,50.36097922085348,4706,4533,814695,1040516,1262.0,86.0,173.11835954101147,158.77611157484824,1262.0,86.0,229.54246635782042,148.16754746286966,1262,86,200.8021430890789,156.2301672894579,24407.865171292004,37648,36264,8,4706,9743.468615368192,59637.06970214844,-0.95367431640625,7505.244584782224,90010164.02244568,62189.10217285156,20.9808349609375,19130.746869807797,6540.833098919631,89989250.8983612,139621.01936340332,0.0,19856.41017174784,10688.418280523127,0,0,0,0,0,0,0,0,0,0,0,0.963238419039524,200.8021430890789,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1738.8153846153846,4.938461538461539,2115.843137254902,4.568627450980392,37417.66237274479,110596.91340358999,173.11835954101147,229.54246635782042,0,4706,4533,814695,1040516
10.0.150.233,157.240.13.9,57456,443,6,2022-07-05 15:08:10,90026307.8212738,63.425904473788606,0.5220696165092932,0.2776966045262198,0.24437301198307343,25,22,4137,1573,1252.0,54.0,165.48,320.6675686751001,97.0,60.0,71.5,11.171188591437106,1252,54,121.48936170212765,238.6483991093695,56953.05839746492,500,440,20,14,1957093.648288561,10759221.076965332,54.12101745605469,3868996.6688780375,89990077.0187378,10759221.076965332,4377.126693725586,3749586.542447408,4695971.734528059,89380806.9229126,11093483.924865723,23647.069931030273,4256228.901091076,5007029.152416845,0,0,0,0,1,0,0,0,0,0,0,0.88,121.48936170212765,511,344,8738390.922546387,144155.02548217773,3154229.005177816,3952608.353712076,9897254.943847656,152742.1474456787,2888844.0132141113,3762225.543720513,0.0,0.0,81.0,4.0,0.0,173.29279786828695,165.48,71.5,0,25,22,4137,1573
157.240.13.14,10.0.150.233,443,57458,6,2022-07-05 15:08:08,96259376.04904175,49.40817399000111,0.6337045023948839,0.3220465503974,0.31165795199748386,31,30,2788,1968,240.0,60.0,89.93548387096774,33.59333217621248,86.0,54.0,65.6,14.02283851436648,240,54,77.9672131147541,28.604692503449105,818.2284332168773,620,600,20,31,1604322.9341506958,10710969.924926758,41.961669921875,3116645.3967620125,96259376.04904175,10794750.213623047,47602.176666259766,3208645.8683013916,3831412.4824088914,88224511.86180115,10710969.924926758,15268.087387084961,3042224.5469586602,3751406.3581096353,0,0,0,0,1,0,0,0,0,0,0,0.967741935483871,77.9672131147541,296,514,8647988.080978394,591406.8222045898,5364367.783069611,2968369.362409083,8242496.013641357,100214.00451660156,3574271.2285783556,2787533.3645739714,236.0,4.0,0.0,0.0,226.33308326361336,0.0,89.93548387096774,65.6,0,31,30,2788,1968
10.0.150.233,20.198.162.76,56697,443,6,2022-07-05 15:09:03,77630.99670410156,4882.070514237979,38.6443576324906,25.762905088327066,12.881452544163533,2,1,151,228,97.0,54.0,75.5,21.5,228.0,228.0,228.0,0.0,228,54,126.33333333333333,74.00150148626865,5476.222222222222,40,20,20,1,38815.49835205078,48844.099044799805,28786.897659301758,10028.600692749023,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,126.33333333333333,513,7633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5,228.0,0,2,1,151,228
10.0.143.132,239.255.255.250,58203,1900,17,2022-07-05 15:09:12,0.0,0,0,0,0,1,0,216,0,216.0,216.0,216.0,0.0,0.0,0.0,0.0,0.0,216,216,216.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,216.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0,1,0,216,0
10.0.150.233,13.89.179.10,57510,443,6,2022-07-05 15:09:12,3353591.203689575,2571.571630588723,5.963756100623199,3.2800658553427593,2.6836902452804394,11,9,3183,5441,1494.0,54.0,289.3636363636364,420.32049951679676,1494.0,60.0,604.5555555555555,641.0075595170658,1494,54,431.2,553.7662503258933,306657.06,220,180,20,5,176504.80019418817,2173438.07220459,0.0,481307.9281057954,3111467.123031616,2416797.876358032,0.0,311146.7123031616,709198.6314083686,3129082.202911377,2173438.07220459,0.0,391135.2753639221,682256.3557083866,0,0,0,0,1,0,0,0,0,0,0,0.8181818181818182,431.2,64240,2053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4449.0,4.0,0.0,436471.3235562417,289.3636363636364,604.5555555555555,0,11,9,3183,5441
10.0.150.233,157.240.13.14,61035,443,17,2022-07-05 15:09:13,2216375.1125335693,6128.4752401289525,9.926117594260248,4.511871633754658,5.41424596050559,10,12,7610,5973,1292.0,77.0,761.0,567.3455737026596,1274.0,81.0,497.75,507.1650167023221,1292,77,617.4090909090909,551.1726885873684,303791.3326446281,80,96,8,10,105541.67202540806,1182167.0532226562,0.0,273010.5651697094,2149814.1288757324,1182167.0532226562,130.17654418945312,238868.23654174805,378613.0949572824,404027.93884277344,245598.79302978516,0.0,36729.81262207031,69641.09036281568,0,0,0,0,1,0,0,0,0,0,0,1.2,617.4090909090909,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622.5,4.5,0.0,142951.09262585206,761.0,497.75,0,10,12,7610,5973
10.0.150.233,157.240.13.14,57461,443,6,2022-07-05 15:08:17,97998862.98179626,35.71470008432793,0.4898016011564973,0.2755134006505297,0.21428820050596756,27,21,1954,1546,86.0,54.0,72.37037037037037,14.65693654048194,82.0,60.0,73.61904761904762,10.683659933242025,86,54,72.91666666666667,13.082802537003385,171.1597222222222,540,420,20,14,2085082.1911020481,10725484.132766724,35.04753112792969,3961944.4033680665,97998862.98179626,10725484.132766724,130484.10415649414,3769187.037761395,4694760.73683278,86566519.97566223,11387681.007385254,179888.0100250244,4328325.998783112,4915850.432844041,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,72.91666666666667,516,282,714013.0996704102,5424.022674560547,476913.054784139,333394.92898376373,5946102.857589722,14022.111892700195,1974473.0393091838,2064859.5895039253,0.0,0.0,0.0,0.0,0.0,0.0,72.37037037037037,73.61904761904762,0,27,21,1954,1546
52.114.40.85,10.0.150.233,443,57416,6,2022-07-05 15:08:17,99974663.0191803,115.10916518710518,0.30007603020621787,0.1600405494433162,0.14003548076290168,16,14,5410,6098,694.0,60.0,338.125,313.8578250976069,811.0,66.0,435.57142857142856,353.45573864866515,811,60,383.6,336.4542167962827,113201.44,320,280,20,14,3447402.173075183,19749564.88609314,40.0543212890625,7323252.140711331,99974663.0191803,19749564.88609314,121989.96543884277,6664977.53461202,9069341.507801017,80098840.95191956,19827830.07621765,12058.97331237793,6161449.303993812,8930014.961762937,0,0,0,0,1,0,0,0,0,0,0,0.875,383.6,2050,512,0.0,0.0,0.0,0.0,19313951.96914673,201787.23335266113,5017785.489559174,8253962.142629201,0.0,0.0,0.0,0.0,0.0,0.0,338.125,435.57142857142856,0,16,14,5410,6098
10.0.150.233,27.0.12.186,59460,53,17,2022-07-05 15:08:48,29669543.027877808,59.55602343924571,0.47186436228038486,0.23593218114019243,0.23593218114019243,7,7,589,1178,96.0,74.0,84.14285714285714,8.218942779224301,224.0,90.0,168.28571428571428,47.43631606304028,224,74,126.21428571428571,54.119152368281085,2928.882653061224,56,56,8,7,2282272.540605985,21934216.022491455,5853.176116943359,5823605.653739394,29620260.9539032,21949607.849121094,44850.826263427734,4936710.158983867,7783206.456831063,29658644.199371338,21940069.1986084,48034.1911315918,4943107.36656189,7776610.78066241,0,0,0,0,0,0,0,0,0,0,0,1.0,126.21428571428571,0,0,0.0,0.0,0.0,0.0,20765365.839004517,1168850.1834869385,8564258.337020874,8692023.781605901,0.0,0.0,0.0,0.0,0.0,0.0,84.14285714285714,168.28571428571428,0,7,7,589,1178
10.0.150.233,115.79.44.190,59460,53,17,2022-07-05 15:09:18,7141.11328125,42570.393162393164,280.0683760683761,140.03418803418805,140.03418803418805,1,1,92,212,92.0,92.0,92.0,0.0,212.0,212.0,212.0,0.0,212,92,152.0,60.0,3600.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,152.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,212.0,0,1,1,92,212
10.0.150.233,20.189.173.7,57511,443,6,2022-07-05 15:09:18,2488216.8769836426,3295.5326667265854,8.037884552991672,4.420836504145419,3.6170480488462524,11,9,2756,5444,1494.0,54.0,250.54545454545453,420.1777467250916,1494.0,60.0,604.8888888888889,640.8410176296014,1494,54,410.0,559.4486571616737,312982.8,220,180,20,5,130958.78299913909,1474912.8818511963,0.0,328182.5934321005,2293609.857559204,1676931.1428070068,0.0,229360.9857559204,490928.50546287146,2289559.841156006,1474912.8818511963,1466.989517211914,286194.98014450073,458174.1439547708,0,0,0,0,1,0,0,0,0,0,0,0.8181818181818182,410.0,64240,2053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4451.0,4.0,0.0,262007.87481228862,250.54545454545453,604.8888888888889,0,11,9,2756,5444
10.0.150.233,13.107.21.200,57482,443,6,2022-07-05 15:08:34,46776016.9506073,515.7129993661594,0.9620314625658984,0.577218877539539,0.3848125850263594,27,18,12695,11428,1494.0,54.0,470.18518518518516,572.1897533638604,1494.0,60.0,634.8888888888889,671.3998551028283,1494,54,536.0666666666667,619.0818434495466,383262.3288888889,540,360,20,17,1063091.2943319841,39308202.98194885,0.0,5850519.9457453955,46769200.08659363,39308202.98194885,38.14697265625,1798815.3879459088,7523442.410596455,46766974.92599487,39363063.09700012,0.0,2750998.525058522,9300635.80375987,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,536.0666666666667,64240,16383,0.0,0.0,0.0,0.0,36898048.16246033,1201039.7911071777,13100895.007451376,16827128.40122821,4362.0,4.0,7039.0,6.0,4702.650612765478,643821.1364895218,470.18518518518516,634.8888888888889,0,27,18,12695,11428
10.0.150.233,20.205.243.168,57509,443,6,2022-07-05 15:08:50,32052994.966506958,2425.514373344452,3.3694199282423414,2.090288288817008,1.2791316394253331,67,41,68287,9458,1490.0,54.0,1019.2089552238806,639.2716363131019,1490.0,60.0,230.6829268292683,386.19510038601646,1490,54,719.8611111111111,675.7074681855518,456580.5825617284,1340,820,20,59,299560.70062156033,29543622.01690674,0.0,2841548.0091963676,31986063.957214355,29620322.942733765,0.0,484637.332685066,3615453.240370446,32028228.998184204,29575095.891952515,0.0,800705.7249546051,4609404.38623094,0,0,0,0,1,0,0,0,0,0,0,0.6119402985074627,719.8611111111111,64240,170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14990.75,11.25,730.8333333333334,5.333333333333333,117524790.07102804,3767.165815511929,1019.2089552238806,230.6829268292683,0,67,41,68287,9458
10.0.150.233,142.250.204.67,60167,443,17,2022-07-05 15:09:21,163616.18041992188,23457.33771653727,55.00678464013429,30.55932480007461,24.447459840059686,5,4,1680,2158,1292.0,75.0,336.0,478.40652169467756,1292.0,68.0,539.5,492.06173393183093,1292,68,426.44444444444446,494.96242531038234,244987.80246913584,40,32,8,5,20452.022552490234,67992.9256439209,362.15782165527344,25243.03535603526,163616.18041992188,90604.06684875488,362.15782165527344,40904.04510498047,39660.32807885957,58089.01786804199,49083.94813537598,4106.044769287109,19363.005956013996,21018.373032798216,0,0,0,0,1,0,0,0,0,0,0,0.8,426.44444444444446,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,539.5,0,5,4,1680,2158
10.0.150.233,142.250.4.94,55151,443,17,2022-07-05 15:09:21,153704.16641235352,24957.033303240976,58.554040596759336,32.53002255375519,26.024018043004148,5,4,1678,2158,1292.0,75.0,335.6,478.59026316881966,1292.0,68.0,539.5,492.06173393183093,1292,68,426.22222222222223,495.10173539895993,245125.7283950617,40,32,8,5,19213.02080154419,56523.08464050293,34.09385681152344,20604.481125193677,153704.16641235352,95367.1932220459,303.9836883544922,38426.04160308838,40336.62577647118,59596.77696228027,35354.8526763916,1123.9051818847656,19865.59232076009,14162.701050722217,0,0,0,0,1,0,0,0,0,0,0,0.8,426.22222222222223,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.6,539.5,0,5,4,1678,2158
10.0.150.233,13.107.42.18,57454,443,6,2022-07-05 15:08:50,33587113.85726929,5.3889715195289405,0.08931996993694376,0.029773323312314588,0.059546646624629176,1,2,55,126,55.0,55.0,55.0,0.0,66.0,60.0,63.0,3.0,66,55,60.333333333333336,4.4969125210773475,20.222222222222225,20,40,20,1,16793556.928634644,33544181.82373047,42932.03353881836,16750624.895095825,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,2.0,60.333333333333336,517,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,63.0,0,1,2,55,126
10.0.150.233,142.250.66.110,52439,443,17,2022-07-05 15:09:25,111000.06103515625,61855.82184342566,135.13506082892295,72.07203244209224,63.06302838683071,8,7,2370,4496,1292.0,75.0,296.25,404.5709919161284,1292.0,67.0,642.2857142857143,517.279895023882,1292,67,457.73333333333335,491.90127284062015,241966.8622222222,64,56,8,8,7928.575788225447,46519.99473571777,0.0,13809.838272793297,111000.06103515625,47751.18827819824,254.15420532226562,15857.151576450893,18376.171139811635,37806.98776245117,32276.86882019043,0.0,6301.164627075195,11678.710329198302,0,0,0,0,1,0,0,0,0,0,0,0.875,457.73333333333335,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.25,642.2857142857143,0,8,7,2370,4496
10.0.150.233,142.251.12.132,63043,443,17,2022-07-05 15:09:26,406707.0484161377,59536.710992096036,93.43334507721357,41.7991280608587,51.63421701635487,17,21,3025,21189,1292.0,75.0,177.94117647058823,296.6638958957218,1292.0,68.0,1009.0,472.4465200270971,1292,68,637.2105263157895,577.472676860798,333474.69252077554,136,168,8,17,10992.082389625342,182034.96932983398,0.0,31834.507961499006,345786.09466552734,182336.09199523926,87.02278137207031,21611.63091659546,44854.67780769498,369584.0835571289,182225.94261169434,0.0,18479.204177856445,42629.24957051305,0,0,0,0,1,0,0,0,0,0,0,1.2352941176470589,637.2105263157895,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,4.0,11250.0,9.0,473203.5282051282,60494769.23076923,177.94117647058823,1009.0,0,17,21,3025,21189
10.0.150.233,140.82.113.26,57120,443,6,2022-07-05 15:08:17,75266623.02017212,53.6492782321027,0.2524359302649706,0.1195749143360387,0.1328610159289319,9,10,3252,786,951.0,54.0,361.3333333333333,413.3865557132264,127.0,60.0,78.6,25.27924049491994,951,54,212.52631578947367,318.1393882563283,101212.6703601108,180,200,20,7,4181479.056676229,32176974.058151245,0.0,8539280.814322183,75003311.8724823,32403146.028518677,63199.04327392578,9375413.984060287,10882897.128135769,60564322.94845581,32440759.18197632,0.0,6729369.21649509,10707360.220067628,0,0,0,0,1,0,0,0,0,0,0,1.1111111111111112,212.52631578947367,510,81,0.0,0.0,0.0,0.0,15676420.211791992,1798253.7746429443,10725658.019383749,6325142.286862663,0.0,0.0,0.0,0.0,0.0,0.0,361.3333333333333,78.6,0,9,10,3252,786
10.0.150.233,142.250.199.66,62402,443,17,2022-07-05 15:09:22,12577850.103378296,564.8024059447115,1.7491065499413927,0.8745532749706963,0.8745532749706963,11,11,4100,3004,1292.0,75.0,372.72727272727275,463.89205070872237,1292.0,67.0,273.09090909090907,369.9701350466633,1292,67,322.90909090909093,422.51475596511943,178518.71900826445,88,88,8,11,598945.2430180141,12353534.936904907,0.0,2628456.3734477954,12521161.079406738,12376404.04701233,144.00482177734375,1252116.1079406738,3708152.56816805,12532988.07144165,12391520.977020264,0.0,1253298.807144165,3712778.2271372704,0,0,0,0,1,0,0,0,0,0,0,1.0,322.90909090909093,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2756.0,4.0,0.0,0.0,1186319.973727422,0.0,372.72727272727275,273.09090909090907,0,11,11,4100,3004
10.0.150.233,35.168.224.68,57505,443,6,2022-07-05 15:09:32,601676.9409179688,2498.0182848737686,8.310107401443009,4.986064440865805,3.3240429605772035,3,2,807,696,456.0,54.0,269.0,165.30577727351212,588.0,108.0,348.0,240.0,588,54,300.6,202.32014234870437,40933.44,60,40,20,2,150419.2352294922,312696.9337463379,262.0220184326172,133280.10581108448,601676.9409179688,312958.9557647705,288717.98515319824,300838.4704589844,12120.485305786133,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,300.6,514,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,348.0,0,3,2,807,696
